38,458962632
17,222044433
53,11584735
21,425350928
97,146495532
68,33501910
41,256876151
51,208376074
96,514344258
56,296723906
23,13710114
92,396517337
95,387513151
25,123269142
83,336835517
84,366010030
37,211038670
73,11197218
64,77203306
14,149281371
67,224873952
64,410038857
19,321308747
40,93714356
48,389609727
13,316282584
49,50095304
30,428574389
9,513119378
49,37039763
96,194125554
29,486467268
9,452606667
49,94329817
26,111093710
51,435405590
25,484943327
0,441178216
23,512750157
95,42066096
68,115175690
37,462479723
0,494223981
80,101857809
37,305532903
21,208551619
21,72523232
52,495646568
42,58764995
68,45172457
61,337135498
69,533198067
83,281240137
8,406005059
58,354861030
47,156222765
77,97273941
64,284345721
79,239329338
88,65137055
58,29363013
71,222742362
81,188175671
46,501056508
51,499241162
96,247441006
43,470742708
61,42066096
38,363483382
98,254011844
97,62541591
56,331140088
46,262811189
88,193578003
58,244899434
95,100227904
46,29336964
75,290782325
96,365755352
10,316720477
54,470374599
36,300744230
62,163662889
9,196404931
21,292359379
82,102903797
50,434352093
21,509718513
55,321130086
13,395648269
20,500969190
58,99292488
12,207272091
55,39103432
72,295592520
75,346549955
90,416408736
37,191673586
23,421369278
86,381631089
55,136901529
22,132991742
98,308791924
82,387388882
83,123743742
53,112572704
64,336535858
74,307914025
90,150668277
76,468099059
24,76852957
15,262810571
41,319317869
97,509670823
46,297213811
0,522794393
22,19720895
64,317850145
75,301853928
71,488794319
65,117776672
19,535313912
33,278167104
48,220132727
88,375134436
0,305264308
18,289801656
71,182648231
10,224320971
87,194263831
84,37676821
73,415172053
46,476447531
86,431689545
8,196912607
21,101133558
14,83126925
43,385689589
28,295775455
83,309909618
56,17003667
19,497006086
0,431628917
69,212705660
19,132620163
78,61111675
30,450174445
97,255216068
51,217509489
74,211985151
57,294147145
14,160307335
39,420402849
4,188219754
39,454578757
7,320662489
16,249013683
0,533056693
51,151556780
38,398686652
37,295117061
72,238812393
99,114238700
60,398954458
3,76130060
3,391062651
21,122008580
12,317797548
72,316658989
8,462250305
70,160080075
60,388005020
88,333168874
18,457864059
35,368497277
20,18164389
70,419586505
63,356368866
28,415385419
10,401224982
69,140591925
92,374568120
7,191997273
27,487912432
86,198958396
35,465848743
49,221422758
80,21124506
20,317643597
41,19134835
11,495884821
49,3629858
30,291529392
72,208601661
88,198020628
31,366070742
24,208426777
61,177708291
96,127398183
42,227269118
56,306499412
15,94950963
48,239373006
23,524578190
18,113043174
46,366016355
65,64391039
42,288357075
66,453964411
46,119813229
46,485810171
25,275782507
62,405405067
18,238150955
99,169305191
23,208408301
83,177513462
74,44831923
7,257206195
69,75139144
21,235439466
76,182731139
86,152238335
42,72686876
97,272390941
39,295807439
16,36588384
74,338050596
66,30245936
52,195387616
63,373740110
52,319032857
78,448383450
6,169935553
93,406549259
42,158128396
79,68470946
42,70999887
98,4489675
5,363017101
97,453591481
3,398937505
99,145959552
15,373101135
13,263195960
91,13606006
77,31803310
86,67255294
71,496870757
77,62142655
20,164050429
21,293815717
67,429197711
46,47009539
95,101532194
1,241669932
78,514139383
25,2072649
91,511884326
29,267516211
15,238740919
25,165298425
36,497902077
21,203494459
64,19517238
7,286991986
6,262260718
82,14390397
88,332672423
74,342652159
40,439286293
81,89693263
52,440432667
98,3356933
43,498891509
34,459750444
98,120316575
10,122537104
28,23389780
1,90897198
48,262531369
76,272444048
74,532373857
44,51660896
71,147630394
69,217786632
76,130406833
62,203136322
82,324453242
71,431532780
81,379578358
16,456163214
98,532421379
37,202735915
14,177708291
79,467471152
2,39526438
29,106750279
46,121255146
28,123772375
20,169305191
38,446697745
19,306033624
91,177280287
9,182965846
2,59248882
35,85558246
53,490032724
94,12234879
96,52514908
3,526099745
14,411493721
6,277833244
7,388750992
84,91547971
7,340478635
28,41317820
28,310570895
61,24084008
1,278952003
54,419520918
57,367056441
29,237820314
32,124358117
58,92725424
79,76383970
16,140912678
18,196715278
55,292531407
91,6493152
80,281641090
54,223648613
51,453697428
34,274190174
86,274748083
15,337279347
43,61205902
34,404555786
17,367817467
29,439704964
67,511539258
53,68250282
6,181387594
76,422288383
55,7678219
92,4233314
47,70097150
64,39772212
81,464927703
70,193773603
41,257297108
94,300508384
61,403380819
22,70727249
29,286015080
13,480081231
61,346550287
62,411493721
15,169386384
58,239673793
4,211850284
1,293580680
44,382372092
64,308099044
89,485470355
37,12833143
7,317348806
26,332499150
36,371446968
29,497902077
3,245452936
90,128394583
79,367609330
54,201033845
44,177139987
11,385950171
87,406652584
20,49856674
36,513982943
99,99292488
87,265715791
24,88330911
94,360427460
41,483328930
36,42066096
96,465559701
21,431327344
52,324632917
9,405321236
16,269928569
92,419069200
71,511734684
34,446982963
44,213723957
55,210638287
2,423382503
25,46882600
77,70641251
97,49510235
99,177708291
29,189717969
40,24179089
31,21680256
30,412085466
31,359126705
16,430992603
31,475222029
12,294058158
17,201423586
62,453152954
30,119593429
95,354953330
1,311519749
9,56631915
67,147690675
99,354861030
35,532754414
34,178517569
18,245924827
65,512185698
54,245853760
52,458690166
64,380055030
1,451980155
61,61205902
81,30253436
39,465035994
97,300974860
15,29091337
46,195906124
25,177633488
73,407684828
30,84860973
51,220208527
73,432489149
97,428541413
54,160867269
86,158999842
17,23282899
24,428196113
40,85538831
73,462070863
48,353078566
17,386313804
51,390800077
93,497297639
10,400869114
54,162962857
14,239968745
6,182439726
11,531416777
54,415391478
71,369143365
36,26042330
84,284365742
96,453455460
21,82739379
92,63700587
85,504302430
38,316661900
13,344363614
8,421076728
96,55330462
79,329158777
42,367708931
87,426826124
85,118964077
82,277726782
77,299754890
71,47395166
77,205978182
39,392798251
30,413073755
38,271928494
99,177708291
62,239968745
29,371848444
84,488731802
89,179999314
20,456507263
62,277832350
13,198977334
48,521924593
12,269766902
62,354953330
23,85258927
70,305682189
37,355768592
42,463134578
87,227205420
8,95758773
11,103671205
93,427570928
92,234810101
61,83178506
83,284949758
23,103618047
86,457278284
8,84235018
16,263931394
59,285414978
79,304860406
47,262243630
68,512561845
28,453022080
13,263679527
21,205244228
17,164111725
83,402176222
48,361044927
61,43224920
93,4998690
5,37148049
9,152002519
77,119645742
87,494747978
63,225194361
84,58354737
49,223127233
58,299882372
94,6543585
13,150229657
69,112889662
40,460339289
21,496789565
1,220225368
71,176171655
28,333278927
81,136786227
10,437230091
13,213411879
70,205640271
96,185784539
71,65086985
82,270890585
36,12481156
34,348850824
75,43023256
27,480272825
4,514651867
98,347847853
18,3557355
2,433309103
82,9221707
3,483391655
78,402850287
44,69778284
68,390685088
44,437886843
74,29528864
37,33102398
66,110478388
94,18552190
5,458664359
88,325697640
17,161261231
43,124145826
79,9253819
41,443075938
42,335317789
48,386738600
20,277832350
1,394104008
9,109515555
76,209040645
40,195717736
42,427283266
34,72530937
81,433293516
50,521858714
48,422040535
40,39327103
87,177766883
12,339553933
56,530916928
46,392647065
32,507623068
40,366232289
88,342953964
56,87194285
51,472106276
14,400569569
58,354759684
71,225127873
41,207920610
43,42066096
33,46460094
47,270440558
56,326225571
24,422497097
7,501396240
73,317304808
27,123675961
86,400778628
56,217163185
69,137891342
59,132490540
94,12816171
33,451813859
83,299779722
3,442003880
88,64375838
98,270361224
61,385689589
40,280209938
24,243236324
54,306490090
1,168174662
50,228778937
76,87543168
72,106577576
81,92933128
76,318175256
82,474813038
79,118241950
81,271703133
65,527039660
16,304730048
14,374740915
44,100034215
46,2632215
2,526166470
23,507453463
77,215497770
44,254917072
11,529683968
78,196558026
55,467004509
87,25479650
25,280881786
40,261117028
76,353648501
52,516263577
94,326346473
6,319663604
66,256720494
58,169305191
73,198599093
86,197983273
43,44009295
64,271597446
30,268646143
84,403420020
15,262281548
37,481726714
76,491995819
78,168863884
54,111747914
85,224606063
12,470847299
68,355349034
10,179028375
55,433691253
73,2778036
49,492567256
50,145114014
48,27181535
18,119341757
54,117102328
8,236562242
39,422798066
10,338008621
70,390841371
39,390206966
83,459083094
33,423262668
99,193293909
28,127955478
71,519386124
37,204943855
13,78297809
73,52090206
30,37339772
82,371848444
33,431365635
76,167943066
33,509397742
89,461918658
88,449661840
66,22682621
31,103360331
1,413886692
58,237820314
96,186707147
76,19182408
14,164050429
45,20243120
16,346829730
68,328843176
70,497902077
17,281386622
90,255087463
23,249702323
83,101771262
46,430365688
32,301193261
1,413526227
84,535664955
76,444012399
13,251419889
4,452813712
15,389793863
90,500948623
44,494150457
89,47087741
87,410219438
57,231965232
80,268755579
20,131958316
1,197926976
20,381082253
54,339232507
97,325505352
53,319286029
29,151976234
69,130919769
21,158991466
10,523441204
21,257955276
82,252702061
5,196104053
62,49856674
93,81767698
21,405896835
41,156750630
26,209936094
80,268449682
96,266860677
39,278067072
63,122136165
92,114800490
42,143415856
47,36435182
82,231965232
90,76901714
26,530871312
3,514244957
68,140833626
4,534053323
20,80381662
16,421245518
46,373392657
73,479163976
51,275480031
11,387388882
36,86003016
22,27691879
37,248691920
22,420840605
68,282383019
52,283077222
21,29434500
8,522992305
18,85245068
61,102903797
72,445386317
28,327550671
75,79049114
80,26819102
34,54268073
14,231965232
97,301592486
84,25767881
93,28423631
42,21053864
65,410489811
71,406257530
49,251895002
16,70564634
8,434955741
63,494558502
62,235973364
22,113130274
65,395931454
39,271404374
28,410628769
92,274875426
83,427492149
25,454366852
94,329050218
49,102387037
91,199647143
99,86563338
98,430641459
53,363832618
82,127111397
81,467516716
57,495884821
1,350319775
15,36950787
28,301185629
6,146414465
66,243435226
57,383359427
28,387735010
15,436981218
4,322237149
55,91969922
85,490881381
31,126852617
67,323542368
64,329658212
65,259888305
97,482585664
47,452967502
70,469602466
34,138063143
5,449288255
77,76358600
0,377478340
49,117461700
29,190520160
94,423096176
89,426869405
14,534764810
11,40304028
14,114376999
78,221135425
33,409643962
72,370263342
4,22913182
33,249829813
39,52578504
90,184176163
29,495884821
20,30742686
82,187590702
7,75947991
85,457095658
49,3026367
91,158330901
25,457709296
63,72601337
12,330743537
94,462533501
31,306852811
75,302749615
19,64751648
65,167027910
9,33965006
47,83922163
90,231765308
8,466388646
63,223366469
50,177628058
98,258461634
52,65265002
20,493052008
97,136033251
35,135508133
37,706334
49,20102521
2,52215267
12,458290625
45,177708291
85,167692931
71,394058245
62,432739498
87,150173651
38,512459735
75,476511115
48,110323421
26,513428419
99,187862754
36,483087409
81,120855821
23,199688326
56,68023748
49,151481723
32,166876401
26,261554427
35,531318298
6,166733881
40,212469349
94,515735048
46,163003761
69,473474685
28,286179375
18,99226009
37,174153698
54,473757476
93,85813059
51,232652178
36,48492272
47,135353815
65,312240631
21,99448485
26,178506571
12,374253095
29,513982943
68,136392203
36,371907559
36,22902581
32,256290982
2,121481731
87,457068489
27,339135309
48,215971243
36,381557460
52,332580991
9,310239073
95,497902077
29,259518711
80,15427510
92,506715003
92,425956603
9,408738888
70,88790534
62,135316830
38,479835623
12,442543002
60,261056194
29,259518711
90,100334867
78,525906959
65,20653526
32,183855097
74,495568745
51,480348376
56,497761209
17,297254185
17,287003332
58,169512335
33,493073024
21,206972858
61,227038893
35,183966605
97,216669844
30,394483352
27,41239
22,37234284
51,49732417
83,418300512
61,249564436
37,60432483
76,18446217
84,53915540
71,281358630
45,286605685
21,191866164
68,520071056
42,515697718
25,153483641
8,228530810
81,532788215
77,477304761
32,166866257
60,203877808
1,39680795
4,301045934
86,511357434
10,403050292
78,17629632
86,166318813
30,34426757
63,134904908
55,288886760
41,523424810
99,208933107
8,470324492
31,456139908
52,67421792
59,470718637
82,109420675
92,309862228
80,467514538
75,183732586
94,41534335
37,56668550
62,466435501
7,6654713
35,131993550
67,122478142
87,449467979
96,492161387
94,477487920
33,226489031
76,445259949
57,99292488
55,388136143
87,417525857
97,178766501
89,152832206
75,18953772
74,175425227
15,99399361
62,110438308
42,447121723
96,285283473
10,175444296
8,8879759
97,414092488
57,419586505
67,450751564
39,13663389
65,281544260
83,154483364
70,48492272
12,456243675
93,181360462
36,339830404
86,463116006
34,175403822
21,305559244
50,152823729
87,137064025
73,52667447
30,405732816
38,304251510
34,224525376
84,75889016
86,73245494
2,421584309
36,133950461
24,352531640
49,309798306
91,243693048
13,186176910
47,523107149
17,410039110
87,277540779
30,447778427
44,270034184
17,500964263
4,512990456
89,429178658
53,138543328
14,453186065
99,428274497
32,389072969
34,413660501
79,46695066
53,197516620
69,33698916
61,51122624
70,451989740
57,432739498
68,523965903
36,239968745
60,494515600
14,191632273
61,170262361
39,282307287
21,523440393
89,84588456
71,330215515
38,356321217
32,29560486
45,191138481
34,319957886
82,171917131
81,364858906
30,514373707
80,118110702
81,103362683
22,254901852
11,436994203
25,393875701
33,82410910
85,504626997
49,314298133
28,401112581
69,281223203
64,47835560
25,124314332
66,391217383
1,99499290
18,130203027
70,507585609
29,275144064
9,118070529
31,524265382
34,160466822
93,501814682
51,145808391
84,138950324
4,174607233
93,431975208
91,505114899
63,33034957
85,236275297
47,527811506
10,382479661
1,470215470
92,337428484
23,281762492
16,305904666
40,55534391
85,27489848
96,457326603
33,534146244
65,45659304
90,429369605
25,500751856
82,129507155
35,373387399
57,127272823
48,145868725
13,18006077
5,245059822
63,330337959
85,475674965
50,183108103
77,15806289
27,406545111
52,417293303
93,280602907
35,57371981
90,274675419
47,354736528
72,129136859
34,407004580
58,451989740
21,348170946
30,138415271
59,334324719
16,428559708
34,56821234
45,131958316
37,257402338
30,413533724
30,402544171
38,478093599
16,301282895
44,56003234
99,492164683
17,404683575
30,431165658
97,239736919
28,320206412
88,22646851
23,65658878
36,102903797
10,51086272
27,299889425
24,347417023
66,475652094
39,324403009
26,272211626
74,421361572
89,5106376
53,364913938
27,81727639
25,67143187
22,127070665
2,254138936
75,272184956
15,359026680
7,518147189
94,369950112
9,401339975
70,513982943
42,433097231
89,512309108
59,143061124
24,325351689
74,189986083
70,48492272
78,280499071
82,18968281
43,177247002
24,45763040
34,16235707
92,510983926
47,149626212
40,166799740
32,274171005
5,417767293
44,329956794
25,517712756
16,58267064
18,469157583
27,176899791
73,347359604
83,520040411
28,473317499
47,103405400
24,148225531
62,254896903
87,41641877
67,427810055
77,274606802
80,434973379
82,387388882
42,508252746
40,450517868
21,448013298
94,534491193
14,338244248
11,186003795
43,300744230
0,61214420
16,259592458
67,272834993
42,507846807
49,385814595
95,360123425
9,367972133
8,409138463
23,61130440
32,254651640
34,191615237
66,410162930
29,260786956
13,452035180
87,22805096
13,523110526
54,328338212
84,47601738
73,232540019
35,179174724
74,16329632
80,502173109
7,507125008
50,189414317
73,519700024
32,1460877
99,72559314
70,42066096
20,271923683
69,21521844
60,352917196
97,232714798
97,269696214
38,394618720
54,115104464
3,219947857
65,4337168
30,386135235
58,493420601
43,8474208
26,45347509
91,1750832
56,376069619
35,367316641
8,125553358
69,101211332
82,439320765
8,245825871
27,330481849
88,358768455
39,536409712
24,196251562
54,298504813
29,255354341
60,457398965
2,227048948
65,8161939
5,331063145
73,417836537
67,49661998
18,450490472
12,96337523
68,4554809
29,403915002
27,129604533
62,385963414
20,267516211
98,452005014
54,25051086
75,368755040
16,306615689
93,519951463
42,471955945
63,292132894
32,282703586
55,363737880
53,481742992
14,193773603
81,58839016
21,51334269
51,235135954
66,298218620
17,413178654
1,463029869
99,403915002
2,398136104
5,171170623
14,4824066
72,2870742
97,130136380
37,384391679
6,4782641
99,387388882
43,207579594
56,113828064
89,303511168
83,160621049
68,391163710
5,461520635
20,473413689
53,368789246
86,503326278
58,191138481
94,239787956
15,383792745
48,308395940
92,90086531
86,50186385
14,147960135
73,268115118
23,300007135
88,431504422
9,187605949
59,181804785
11,411842725
1,148045441
46,309029
42,209989335
96,318649962
79,527048430
22,148808168
45,192991446
3,472672913
52,45244794
57,259518711
73,246623945
25,52493405
30,386109564
39,421553326
30,88547067
32,469332075
22,369374809
43,237820314
85,433628903
43,105276643
18,515718094
35,358370567
65,4078361
86,461893346
52,345604401
16,363565061
7,181018924
89,233021414
84,248847442
5,102302138
7,325878716
69,368759423
90,131973960
32,258428174
67,348161888
77,434343542
63,243322937
21,12328008
16,313910246
17,467939109
27,492892590
39,533193560
51,13195399
74,338006430
6,316252841
79,264548873
87,213870646
86,447007481
41,239168277
26,2428488
87,283270615
2,114124425
79,77326301
9,367777384
58,177708291
30,6252610
16,104555714
96,471853122
73,48746868
93,444481718
28,327629038
80,6891298
79,117880068
58,410813260
37,42926667
76,257402
51,57734913
72,464156988
83,402964365
82,444421103
49,58775680
60,63910842
87,308605861
61,474310647
88,403792773
13,409905622
72,162946483
88,372398204
40,367040493
13,1031869
23,372571791
23,295308222
36,384541299
47,363325238
99,114238700
49,114128918
73,88886830
82,24084008
23,322328030
55,272260222
74,169059002
71,77210610
98,314262046
28,325260201
19,160321098
43,300744230
61,296217124
61,324453242
89,473657829
64,50243393
81,484890679
37,233432707
17,155500361
1,466021216
23,245446542
10,93959933
65,361169417
45,86690327
65,108879545
66,217657625
27,499876757
36,86563338
28,505243149
84,387141109
71,63834024
47,8041867
99,432739498
71,488765787
1,469651004
81,208443012
72,160092029
21,157819144
26,211694497
13,115804593
75,190223696
7,344495367
16,347471086
13,514718971
27,490633712
85,121484363
29,120754888
84,218348693
53,318294548
87,195731031
30,530492485
78,331872827
45,42066096
88,220409342
30,498877955
68,237442369
70,267516211
3,168110938
81,169693821
95,487376854
39,459924414
10,220558122
79,207919595
69,407100366
10,248758220
60,44899618
82,343023740
90,221010440
62,334890113
79,476954599
15,213483409
46,213755123
66,414608694
51,256410965
28,126642833
0,484648167
20,411493721
63,66797823
32,373162130
97,430930212
96,274910605
11,436994203
7,221175291
0,505032704
48,465841706
46,268256983
72,412910765
59,267262929
96,328507766
63,25874190
4,165843169
22,478785375
0,408324915
25,231755230
46,374735564
59,247066928
22,76513
12,427803236
60,7201028
96,406891860
45,277726782
85,122414118
15,494922232
80,246544558
87,166051606
85,237634401
82,346736526
22,288582043
94,510117806
60,406135830
50,299024468
42,21194119
78,29377341
13,153685932
18,144202578
96,130378609
89,375705535
65,340046483
50,153239214
85,388975068
43,513157216
28,250006081
14,450819525
67,181223459
10,22743259
90,499346768
34,201396733
13,221490705
91,379640236
82,465878644
79,81170103
52,521989435
77,285981067
13,131133974
29,516376307
96,408571598
18,9770810
31,147852200
13,517502540
47,305911885
35,255333497
95,259518711
57,403915002
32,329754266
77,187194553
46,216211030
64,190370240
33,80031383
47,375024497
97,519746635
51,38727967
28,213333084
39,469668155
24,447890239
96,194208668
77,216370210
64,529703984
72,248631788
54,83005557
52,517792654
68,300970364
26,138419766
63,196672662
66,278836990
12,95278226
74,106210897
84,515216838
19,109227732
33,439383662
3,57252366
17,226633215
72,208561311
77,289551576
96,314749978
54,414117548
34,331911289
56,261304732
69,41810748
99,348856432
28,428757876
3,452846429
14,324453242
49,411282028
52,264680759
42,34113489
26,153765037
8,231204936
94,8293665
29,325464573
18,299253277
60,69814460
80,110409885
10,398717509
42,439086722
49,143828167
33,189820665
44,457486481
18,287606237
4,313956017
6,434513022
56,18748522
97,221467775
51,525997554
23,101693134
25,417980982
46,431730901
67,380760547
19,362154424
57,305682189
68,363978751
43,86563338
46,372070081
10,148103303
15,421545643
63,420793743
14,308641198
60,188595291
46,464656491
88,1897635
65,13627134
24,413114716
3,167959982
73,166823946
91,410496057
40,301332314
21,442123060
91,372803205
19,214805464
61,516848116
53,349793014
59,336462018
87,158980850
89,360306037
66,43809795
92,398708905
90,430949133
40,437204164
53,7654333
71,393618455
32,370768387
33,13575687
14,120435331
18,116772030
20,300744230
33,81176981
61,177708291
23,233169666
87,182399407
90,390077632
61,371848444
99,130340344
33,404881522
4,268643763
42,234429838
55,536654728
95,465656283
22,335176383
36,305682189
80,135522950
6,196401253
77,295667549
30,380834032
87,509695044
42,203273881
84,396646356
94,125977157
63,109321742
7,281467855
27,491603215
48,134436425
89,286776179
66,390162155
61,312077901
39,451676169
48,475843143
72,242301599
85,216970861
77,48433914
23,497417100
41,346288352
57,239968745
48,109646171
28,205797316
8,428032154
71,536435040
37,169772939
74,343754651
28,227836160
26,382890280
30,115550504
13,485547100
46,78393805
73,493483770
37,222502943
67,136140967
27,2698824
81,244777442
19,518752882
2,124666311
51,197668231
76,503647295
62,305682189
98,60959425
47,364047946
91,427915278
34,86863958
0,387133544
47,394690427
47,299433118
15,31281957
88,162629861
52,275088611
94,22618400
44,436321144
47,38309694
9,404534544
95,286015080
42,309513650
61,294147145
91,65668131
66,416736826
99,354953330
84,417166349
42,400640406
27,115569608
34,353139829
13,297005890
81,412930120
65,238695114
95,3152461
63,276574881
65,245745796
38,182673821
16,252298213
29,191138481
57,65113062
91,509151397
8,391448339
91,517552077
16,244038916
